"","Product_code","PriceperKg","d1","week_num"
"692","23000815",352.5,2022-01-21,"03"
"693","23000815",357.5,2022-02-12,"06"
"694","23000815",71.5,2022-02-12,"06"
"695","23000815",73.75,2022-02-25,"08"
"696","23000815",368.75,2022-02-25,"08"
"697","23000815",368.75,2022-03-01,"09"
"698","23000815",73.75,2022-03-01,"09"
"699","23000815",373.75,2022-03-17,"11"
"700","23000815",74.75,2022-03-17,"11"
"701","23000815",388.75,2022-03-24,"12"
"702","23000815",77.75,2022-03-24,"12"
"703","23000815",78.75,2022-03-31,"13"
"704","23000815",393.75,2022-03-31,"13"
"705","23000815",403.75,2022-04-04,"14"
"706","23000815",80.75,2022-04-04,"14"
"707","23000815",82.75,2022-04-21,"16"
"708","23000815",413.75,2022-04-21,"16"
"709","23000817",287.5,2022-01-06,"01"
"710","23000817",57.5,2022-01-06,"01"
"711","23000817",59.5,2022-01-10,"02"
"712","23000817",297.5,2022-01-10,"02"
"713","23000817",307.5,2022-01-17,"03"
"714","23000817",61.5,2022-01-17,"03"
"715","23000817",63.75,2022-02-24,"08"
"716","23000817",318.75,2022-02-24,"08"
"717","23000817",65.75,2022-02-25,"08"
"718","23000817",328.75,2022-02-25,"08"
"719","23000817",65.75,2022-03-01,"09"
"720","23000817",328.75,2022-03-01,"09"
"721","23000817",64.75,2022-03-17,"11"
"722","23000817",323.75,2022-03-17,"11"
"723","23000817",333.75,2022-04-04,"14"
"724","23000817",66.75,2022-04-04,"14"
"725","23000817",343.75,2022-04-21,"16"
"726","23000817",68.75,2022-04-21,"16"
"727","23000818",261.25,2022-02-24,"08"
"728","23000818",52.25,2022-02-24,"08"
"729","23000818",272.5,2022-02-25,"08"
"730","23000818",54.5,2022-02-25,"08"
"731","23000818",54.5,2022-03-01,"09"
"732","23000818",272.5,2022-03-01,"09"
"733","23000818",267.5,2022-03-17,"11"
"734","23000818",53.5,2022-03-17,"11"
"735","23000818",277.5,2022-04-04,"14"
"736","23000818",55.5,2022-04-04,"14"
"737","23000818",287.5,2022-04-21,"16"
"738","23000818",57.5,2022-04-21,"16"
"739","23000820",143,2022-01-01,"52"
"740","23000820",71.5,2022-01-01,"52"
"741","23000820",145.5,2022-02-12,"06"
"742","23000820",72.75,2022-02-12,"06"
"743","23000820",149.5,2022-02-25,"08"
"744","23000820",74.75,2022-02-25,"08"
"745","23000820",74,2022-02-26,"08"
"746","23000820",148,2022-02-26,"08"
"747","23000820",74,2022-03-01,"09"
"748","23000820",148,2022-03-01,"09"
"749","23000820",76,2022-03-17,"11"
"750","23000820",152,2022-03-17,"11"
"751","23000820",79,2022-03-24,"12"
"752","23000820",158,2022-03-24,"12"
"753","23000820",80,2022-03-31,"13"
"754","23000820",160,2022-03-31,"13"
"755","23000820",82,2022-04-04,"14"
"756","23000820",164,2022-04-04,"14"
"757","23000820",84,2022-04-21,"16"
"758","23000820",168,2022-04-21,"16"
"759","23000840",69.5,2022-02-03,"05"
"760","23000840",139,2022-02-03,"05"
"761","23000840",69.5,2022-03-01,"09"
"762","23000840",139,2022-03-01,"09"
"763","23000840",137,2022-03-17,"11"
"764","23000840",68.5,2022-03-17,"11"
"765","23000840",70.5,2022-03-28,"13"
"766","23000840",141,2022-03-28,"13"
"767","23000840",145,2022-04-04,"14"
"768","23000840",72.5,2022-04-04,"14"
"769","23000840",74.5,2022-04-11,"15"
"770","23000840",149,2022-04-11,"15"
"771","23000840",76.5,2022-04-21,"16"
"772","23000840",153,2022-04-21,"16"
"773","23000840",155,2022-04-28,"17"
"774","23000840",77.5,2022-04-28,"17"
"775","23000859",261.25,2022-01-10,"02"
"776","23000859",52.25,2022-01-10,"02"
"777","23000859",267.5,2022-01-31,"05"
"778","23000859",53.5,2022-01-31,"05"
"779","23000859",277.5,2022-02-03,"05"
"780","23000859",55.5,2022-02-03,"05"
"781","23000859",287.5,2022-02-07,"06"
"782","23000859",57.5,2022-02-07,"06"
"783","23000859",297.5,2022-02-24,"08"
"784","23000859",59.5,2022-02-24,"08"
"785","23000859",61.75,2022-02-28,"09"
"786","23000859",308.75,2022-02-28,"09"
"787","23000859",61.75,2022-03-01,"09"
"788","23000859",308.75,2022-03-01,"09"
"789","23000859",60.75,2022-03-17,"11"
"790","23000859",303.75,2022-03-17,"11"
"791","23000859",61.5,2022-03-25,"12"
"792","23000859",307.5,2022-03-25,"12"
"793","23000859",62.5,2022-03-26,"12"
"794","23000859",312.5,2022-03-26,"12"
"795","23000859",64.5,2022-03-28,"13"
"796","23000859",322.5,2022-03-28,"13"
"797","23000859",332.5,2022-04-04,"14"
"798","23000859",66.5,2022-04-04,"14"
"799","23000859",342.5,2022-04-11,"15"
"800","23000859",68.5,2022-04-11,"15"
"801","23000859",70.5,2022-04-21,"16"
"802","23000859",352.5,2022-04-21,"16"
"803","23000859",71.5,2022-04-28,"17"
"804","23000859",357.5,2022-04-28,"17"
"805","23000860",47.5,2022-02-03,"05"
"806","23000860",237.5,2022-02-03,"05"
"807","23000860",49.5,2022-02-07,"06"
"808","23000860",247.5,2022-02-07,"06"
"809","23000860",257.5,2022-02-24,"08"
"810","23000860",51.5,2022-02-24,"08"
"811","23000860",268.75,2022-02-28,"09"
"812","23000860",53.75,2022-02-28,"09"
"813","23000860",268.75,2022-03-01,"09"
"814","23000860",53.75,2022-03-01,"09"
"815","23000860",263.75,2022-03-17,"11"
"816","23000860",52.75,2022-03-17,"11"
"817","23000860",53.25,2022-03-25,"12"
"818","23000860",266.25,2022-03-25,"12"
"819","23000860",54.25,2022-03-26,"12"
"820","23000860",271.25,2022-03-26,"12"
"821","23000860",56.25,2022-03-28,"13"
"822","23000860",281.25,2022-03-28,"13"
"823","23000860",291.25,2022-04-04,"14"
"824","23000860",58.25,2022-04-04,"14"
"825","23000860",60.25,2022-04-11,"15"
"826","23000860",301.25,2022-04-11,"15"
"827","23000860",62.25,2022-04-21,"16"
"828","23000860",311.25,2022-04-21,"16"
"829","23000860",316.25,2022-04-28,"17"
"830","23000860",63.25,2022-04-28,"17"
"831","23000863",50.25,2022-01-10,"02"
"832","23000863",251.25,2022-01-10,"02"
"833","23000863",51.25,2022-01-31,"05"
"834","23000863",256.25,2022-01-31,"05"
"835","23000863",267.5,2022-02-03,"05"
"836","23000863",53.5,2022-02-03,"05"
"837","23000863",54.5,2022-02-07,"06"
"838","23000863",272.5,2022-02-07,"06"
"839","23000863",56.5,2022-02-24,"08"
"840","23000863",282.5,2022-02-24,"08"
"841","23000863",292.5,2022-02-28,"09"
"842","23000863",58.5,2022-02-28,"09"
"843","23000863",292.5,2022-03-01,"09"
"844","23000863",58.5,2022-03-01,"09"
"845","23000863",287.5,2022-03-17,"11"
"846","23000863",57.5,2022-03-17,"11"
"847","23000863",59.25,2022-03-18,"11"
"848","23000863",296.25,2022-03-18,"11"
"849","23000863",306.25,2022-03-28,"13"
"850","23000863",61.25,2022-03-28,"13"
"851","23000863",63.25,2022-04-04,"14"
"852","23000863",316.25,2022-04-04,"14"
"853","23000863",326.25,2022-04-11,"15"
"854","23000863",65.25,2022-04-11,"15"
"855","23000863",336.25,2022-04-21,"16"
"856","23000863",67.25,2022-04-21,"16"
"857","23000863",341.25,2022-04-28,"17"
"858","23000863",68.25,2022-04-28,"17"
"859","23000889",73.75,2022-01-01,"52"
"860","23000889",147.5,2022-01-01,"52"
"861","23000889",885,2022-01-01,"52"
"862","23000889",73.75,2022-01-19,"03"
"863","23000889",147.5,2022-01-19,"03"
"864","23000889",885,2022-01-19,"03"
"865","23000889",147.5,2022-02-12,"06"
"866","23000889",885,2022-02-12,"06"
"867","23000889",73.75,2022-02-12,"06"
"868","23000889",75.75,2022-02-25,"08"
"869","23000889",151.5,2022-02-25,"08"
"870","23000889",909,2022-02-25,"08"
"871","23000889",150,2022-02-26,"08"
"872","23000889",75,2022-02-26,"08"
"873","23000889",900,2022-02-26,"08"
"874","23000889",900,2022-03-01,"09"
"875","23000889",150,2022-03-01,"09"
"876","23000889",75,2022-03-01,"09"
"877","23000889",924,2022-03-17,"11"
"878","23000889",154,2022-03-17,"11"
"879","23000889",77,2022-03-17,"11"
"880","23000889",80,2022-03-24,"12"
"881","23000889",960,2022-03-24,"12"
"882","23000889",160,2022-03-24,"12"
"883","23000889",162,2022-03-31,"13"
"884","23000889",81,2022-03-31,"13"
"885","23000889",972,2022-03-31,"13"
"886","23000889",83,2022-04-04,"14"
"887","23000889",996,2022-04-04,"14"
"888","23000889",166,2022-04-04,"14"
"889","23000889",85,2022-04-21,"16"
"890","23000889",170,2022-04-21,"16"
"891","23000889",1020,2022-04-21,"16"
"892","23000910",357.5,2022-02-03,"05"
"893","23000910",715,2022-02-03,"05"
"894","23000910",71.5,2022-02-03,"05"
"895","23000910",357.5,2022-03-01,"09"
"896","23000910",715,2022-03-01,"09"
"897","23000910",71.5,2022-03-01,"09"
"898","23000910",71,2022-03-05,"09"
"899","23000910",710,2022-03-05,"09"
"900","23000910",355,2022-03-05,"09"
"901","23000910",70,2022-03-17,"11"
"902","23000910",700,2022-03-17,"11"
"903","23000910",350,2022-03-17,"11"
"904","23000910",720,2022-03-28,"13"
"905","23000910",360,2022-03-28,"13"
"906","23000910",72,2022-03-28,"13"
"907","23000910",74,2022-04-04,"14"
"908","23000910",740,2022-04-04,"14"
"909","23000910",370,2022-04-04,"14"
"910","23000910",76,2022-04-11,"15"
"911","23000910",380,2022-04-11,"15"
"912","23000910",760,2022-04-11,"15"
"913","23000910",780,2022-04-21,"16"
"914","23000910",78,2022-04-21,"16"
"915","23000910",390,2022-04-21,"16"
"916","23000910",79,2022-04-28,"17"
"917","23000910",395,2022-04-28,"17"
"918","23000910",790,2022-04-28,"17"
"919","23000912",685,2022-02-03,"05"
"920","23000912",342.5,2022-02-03,"05"
"921","23000912",68.5,2022-02-03,"05"
"922","23000912",342.5,2022-03-01,"09"
"923","23000912",685,2022-03-01,"09"
"924","23000912",68.5,2022-03-01,"09"
"925","23000912",71,2022-03-04,"09"
"926","23000912",710,2022-03-04,"09"
"927","23000912",355,2022-03-04,"09"
"928","23000912",700,2022-03-17,"11"
"929","23000912",350,2022-03-17,"11"
"930","23000912",70,2022-03-17,"11"
"931","23000912",685,2022-03-26,"12"
"932","23000912",68.5,2022-03-26,"12"
"933","23000912",342.5,2022-03-26,"12"
"934","23000912",705,2022-03-28,"13"
"935","23000912",352.5,2022-03-28,"13"
"936","23000912",70.5,2022-03-28,"13"
"937","23000912",725,2022-04-04,"14"
"938","23000912",362.5,2022-04-04,"14"
"939","23000912",72.5,2022-04-04,"14"
"940","23000912",745,2022-04-11,"15"
"941","23000912",74.5,2022-04-11,"15"
"942","23000912",372.5,2022-04-11,"15"
"943","23000912",76.5,2022-04-21,"16"
"944","23000912",382.5,2022-04-21,"16"
"945","23000912",765,2022-04-21,"16"
"946","23000912",775,2022-04-28,"17"
"947","23000912",387.5,2022-04-28,"17"
"948","23000912",77.5,2022-04-28,"17"
"949","23000914",522.5,2022-01-10,"02"
"950","23000914",52.25,2022-01-10,"02"
"951","23000914",261.25,2022-01-10,"02"
"952","23000914",267.5,2022-01-31,"05"
"953","23000914",53.5,2022-01-31,"05"
"954","23000914",535,2022-01-31,"05"
"955","23000914",277.5,2022-02-03,"05"
"956","23000914",55.5,2022-02-03,"05"
"957","23000914",555,2022-02-03,"05"
"958","23000914",287.5,2022-02-07,"06"
"959","23000914",57.5,2022-02-07,"06"
"960","23000914",575,2022-02-07,"06"
"961","23000914",59.5,2022-02-24,"08"
"962","23000914",595,2022-02-24,"08"
"963","23000914",297.5,2022-02-24,"08"
"964","23000914",617.5,2022-02-28,"09"
"965","23000914",308.75,2022-02-28,"09"
"966","23000914",61.75,2022-02-28,"09"
"967","23000914",308.75,2022-03-01,"09"
"968","23000914",61.75,2022-03-01,"09"
"969","23000914",617.5,2022-03-01,"09"
"970","23000914",607.5,2022-03-17,"11"
"971","23000914",303.75,2022-03-17,"11"
"972","23000914",60.75,2022-03-17,"11"
"973","23000914",615,2022-03-25,"12"
"974","23000914",61.5,2022-03-25,"12"
"975","23000914",307.5,2022-03-25,"12"
"976","23000914",62.5,2022-03-26,"12"
"977","23000914",625,2022-03-26,"12"
"978","23000914",312.5,2022-03-26,"12"
"979","23000914",645,2022-03-28,"13"
"980","23000914",322.5,2022-03-28,"13"
"981","23000914",64.5,2022-03-28,"13"
"982","23000914",665,2022-04-04,"14"
"983","23000914",66.5,2022-04-04,"14"
"984","23000914",332.5,2022-04-04,"14"
"985","23000914",342.5,2022-04-11,"15"
"986","23000914",68.5,2022-04-11,"15"
"987","23000914",685,2022-04-11,"15"
"988","23000914",70.5,2022-04-21,"16"
"989","23000914",352.5,2022-04-21,"16"
"990","23000914",705,2022-04-21,"16"
"991","23000914",71.5,2022-04-28,"17"
"992","23000914",357.5,2022-04-28,"17"
"993","23000914",715,2022-04-28,"17"
"994","23000916",271.25,2022-01-10,"02"
"995","23000916",542.5,2022-01-10,"02"
"996","23000916",54.25,2022-01-10,"02"
"997","23000916",552.5,2022-01-31,"05"
"998","23000916",55.25,2022-01-31,"05"
"999","23000916",276.25,2022-01-31,"05"
"1000","23000916",572.5,2022-02-03,"05"
"1001","23000916",57.25,2022-02-03,"05"
"1002","23000916",286.25,2022-02-03,"05"
"1003","23000916",582.5,2022-02-07,"06"
"1004","23000916",58.25,2022-02-07,"06"
"1005","23000916",291.25,2022-02-07,"06"
"1006","23000916",301.25,2022-02-24,"08"
"1007","23000916",602.5,2022-02-24,"08"
"1008","23000916",60.25,2022-02-24,"08"
"1009","23000916",312.5,2022-02-28,"09"
"1010","23000916",62.5,2022-02-28,"09"
"1011","23000916",625,2022-02-28,"09"
"1012","23000916",62.5,2022-03-01,"09"
"1013","23000916",625,2022-03-01,"09"
"1014","23000916",312.5,2022-03-01,"09"
"1015","23000916",307.5,2022-03-17,"11"
"1016","23000916",615,2022-03-17,"11"
"1017","23000916",61.5,2022-03-17,"11"
"1018","23000916",625,2022-03-26,"12"
"1019","23000916",312.5,2022-03-26,"12"
"1020","23000916",62.5,2022-03-26,"12"
"1021","23000916",322.5,2022-03-28,"13"
"1022","23000916",645,2022-03-28,"13"
"1023","23000916",64.5,2022-03-28,"13"
"1024","23000916",332.5,2022-04-04,"14"
"1025","23000916",66.5,2022-04-04,"14"
"1026","23000916",665,2022-04-04,"14"
"1027","23000916",342.5,2022-04-11,"15"
"1028","23000916",68.5,2022-04-11,"15"
"1029","23000916",685,2022-04-11,"15"
"1030","23000916",70.5,2022-04-21,"16"
"1031","23000916",705,2022-04-21,"16"
"1032","23000916",352.5,2022-04-21,"16"
"1033","23000916",71.5,2022-04-28,"17"
"1034","23000916",357.5,2022-04-28,"17"
"1035","23000916",715,2022-04-28,"17"
"1036","23001023",80.25,2022-01-01,"52"
"1037","23001023",160.5,2022-01-01,"52"
"1038","23001023",80.25,2022-03-01,"09"
"1039","23001023",160.5,2022-03-01,"09"
"1040","23001023",79.25,2022-03-17,"11"
"1041","23001023",158.5,2022-03-17,"11"
"1042","23001023",80.25,2022-03-31,"13"
"1043","23001023",160.5,2022-03-31,"13"
"1044","23001023",82.25,2022-04-04,"14"
"1045","23001023",164.5,2022-04-04,"14"
"1046","23001023",84.25,2022-04-11,"15"
"1047","23001023",168.5,2022-04-11,"15"
"1048","23001023",172.5,2022-04-21,"16"
"1049","23001023",86.25,2022-04-21,"16"
"1050","23001023",87.25,2022-04-28,"17"
"1051","23001023",174.5,2022-04-28,"17"
"1052","23001024",105.5,2022-01-01,"52"
"1053","23001024",527.5,2022-01-01,"52"
"1054","23001024",527.5,2022-03-01,"09"
"1055","23001024",105.5,2022-03-01,"09"
"1056","23001024",522.5,2022-03-17,"11"
"1057","23001024",104.5,2022-03-17,"11"
"1058","23001024",527.5,2022-03-31,"13"
"1059","23001024",105.5,2022-03-31,"13"
"1060","23001024",107.5,2022-04-04,"14"
"1061","23001024",537.5,2022-04-04,"14"
"1062","23001024",109.5,2022-04-11,"15"
"1063","23001024",547.5,2022-04-11,"15"
"1064","23001024",557.5,2022-04-21,"16"
"1065","23001024",111.5,2022-04-21,"16"
"1066","23001024",112.5,2022-04-28,"17"
"1067","23001024",562.5,2022-04-28,"17"
"1068","23001025",48,2022-03-17,"11"
"1069","23001025",240,2022-03-17,"11"
"1070","23001025",245,2022-03-26,"12"
"1071","23001025",49,2022-03-26,"12"
"1072","23001051",66.5,2022-03-01,"09"
"1073","23001051",332.5,2022-03-01,"09"
"1074","23001051",327.5,2022-03-17,"11"
"1075","23001051",65.5,2022-03-17,"11"
"1076","23001051",337.5,2022-03-28,"13"
"1077","23001051",67.5,2022-03-28,"13"
"1078","23001051",69.5,2022-04-04,"14"
"1079","23001051",347.5,2022-04-04,"14"
"1080","23001051",71.5,2022-04-11,"15"
"1081","23001051",357.5,2022-04-11,"15"
"1082","23001051",73.5,2022-04-21,"16"
"1083","23001051",367.5,2022-04-21,"16"
"1084","23001051",74.5,2022-04-28,"17"
"1085","23001051",372.5,2022-04-28,"17"
"1086","23001051",79.5,2022-05-05,"18"
"1087","23001051",397.5,2022-05-05,"18"
"1088","23001063",60.25,2022-01-10,"02"
"1089","23001063",120.5,2022-01-10,"02"
"1090","23001063",61.25,2022-01-17,"03"
"1091","23001063",122.5,2022-01-17,"03"
"1092","23001063",124.5,2022-01-31,"05"
"1093","23001063",62.25,2022-01-31,"05"
"1094","23001063",63.5,2022-02-17,"07"
"1095","23001063",127,2022-02-17,"07"
"1096","23001063",65.5,2022-02-24,"08"
"1097","23001063",131,2022-02-24,"08"
"1098","23001063",65.5,2022-03-01,"09"
"1099","23001063",131,2022-03-01,"09"
"1100","23001063",133,2022-03-03,"09"
"1101","23001063",66.5,2022-03-03,"09"
"1102","23001063",65.5,2022-03-17,"11"
"1103","23001063",131,2022-03-17,"11"
"1104","23001063",67.5,2022-03-28,"13"
"1105","23001063",135,2022-03-28,"13"
"1106","23001063",68.5,2022-03-31,"13"
"1107","23001063",137,2022-03-31,"13"
"1108","23001063",70.5,2022-04-04,"14"
"1109","23001063",141,2022-04-04,"14"
"1110","23001063",72.5,2022-04-11,"15"
"1111","23001063",145,2022-04-11,"15"
"1112","23001063",74.5,2022-04-21,"16"
"1113","23001063",149,2022-04-21,"16"
"1114","23001063",151,2022-04-28,"17"
"1115","23001063",75.5,2022-04-28,"17"
"1116","23001064",61.25,2022-01-06,"01"
"1117","23001064",306.25,2022-01-06,"01"
"1118","23001064",62.25,2022-01-10,"02"
"1119","23001064",311.25,2022-01-10,"02"
"1120","23001064",63.25,2022-01-17,"03"
"1121","23001064",316.25,2022-01-17,"03"
"1122","23001064",322.5,2022-01-31,"05"
"1123","23001064",64.5,2022-01-31,"05"
"1124","23001064",65.5,2022-02-17,"07"
"1125","23001064",327.5,2022-02-17,"07"
"1126","23001064",337.5,2022-02-24,"08"
"1127","23001064",67.5,2022-02-24,"08"
"1128","23001064",67.5,2022-03-01,"09"
"1129","23001064",337.5,2022-03-01,"09"
"1130","23001064",68.5,2022-03-03,"09"
"1131","23001064",342.5,2022-03-03,"09"
"1132","23001064",67.5,2022-03-17,"11"
"1133","23001064",337.5,2022-03-17,"11"
"1134","23001064",69.5,2022-03-28,"13"
"1135","23001064",347.5,2022-03-28,"13"
"1136","23001064",70.5,2022-03-31,"13"
"1137","23001064",352.5,2022-03-31,"13"
"1138","23001064",72.5,2022-04-04,"14"
"1139","23001064",362.5,2022-04-04,"14"
"1140","23001064",74.5,2022-04-11,"15"
"1141","23001064",372.5,2022-04-11,"15"
"1142","23001064",76.5,2022-04-21,"16"
"1143","23001064",382.5,2022-04-21,"16"
"1144","23001064",77.5,2022-04-28,"17"
"1145","23001064",387.5,2022-04-28,"17"
"1146","23001065",297.5,2022-01-10,"02"
"1147","23001065",59.5,2022-01-10,"02"
"1148","23001065",302.5,2022-01-17,"03"
"1149","23001065",60.5,2022-01-17,"03"
"1150","23001065",61.5,2022-01-31,"05"
"1151","23001065",307.5,2022-01-31,"05"
"1152","23001065",312.5,2022-02-17,"07"
"1153","23001065",62.5,2022-02-17,"07"
"1154","23001065",64.75,2022-02-24,"08"
"1155","23001065",323.75,2022-02-24,"08"
"1156","23001065",64.75,2022-03-01,"09"
"1157","23001065",323.75,2022-03-01,"09"
"1158","23001065",65.75,2022-03-03,"09"
"1159","23001065",328.75,2022-03-03,"09"
"1160","23001065",64.75,2022-03-17,"11"
"1161","23001065",323.75,2022-03-17,"11"
"1162","23001065",333.75,2022-03-28,"13"
"1163","23001065",66.75,2022-03-28,"13"
"1164","23001065",67.75,2022-03-31,"13"
"1165","23001065",338.75,2022-03-31,"13"
"1166","23001065",348.75,2022-04-04,"14"
"1167","23001065",69.75,2022-04-04,"14"
"1168","23001065",358.75,2022-04-11,"15"
"1169","23001065",71.75,2022-04-11,"15"
"1170","23001065",368.75,2022-04-21,"16"
"1171","23001065",73.75,2022-04-21,"16"
"1172","23001065",373.75,2022-04-28,"17"
